Identifier,F518_21h,F518_29h,F518_33h,F518_37h,F518_41h,F518_45h,F518_49h,F518_53h,F518_57h
SCO4894,6.772462789,7.330620631,6.180817861,7.707050788,7.221837965,7.992157167,7.980842777,7.793814779,8.463808873
SCO4895,9.671237469,10.39389623,10.51532696,11.17118113,10.97260909,10.92056845,10.85259377,11.00386889,11.12005971
SCO4896,8.454025745,8.582168677,8.540263244,10.0908597,10.12294592,9.963404681,9.835221833,9.971355445,9.906919313
SCO4897,6.519793028,6.910224133,7.040893672,7.175341823,7.153095093,7.125821624,6.962937011,7.368961114,7.010892408
SCO4898,7.977889694,8.053835345,7.396843077,6.596022217,6.873212866,7.24885517,7.12201113,7.297731787,7.444388561
SCO4899,6.637524511,7.147474203,6.900080535,6.629747418,7.13093867,7.308511245,7.258406387,7.167988185,7.347990699
SCO4900,8.073481018,8.491337957,8.49634064,8.895038945,9.235571434,9.334052587,9.484300993,9.216275371,9.214811872
SCO4901,7.824997486,9.219997607,9.987556982,11.28569938,9.869148532,9.652201962,9.626268127,9.803439786,9.979466966
SCO4902,4.787689041,7.524464986,7.598243314,7.225436745,5.970843293,6.062540281,5.716564507,6.070428944,6.000366279
SCO4903,7.974234033,8.613943164,9.796327403,10.73792839,10.50148273,10.94608764,10.7975986,10.51610098,10.80705904
SCO4904,8.097563974,8.446862954,8.00355114,9.578954856,9.298648558,9.309827092,9.258365026,8.856005538,9.139165835
SCO4905,8.957678484,8.854017102,8.129824834,8.38055604,8.004165759,8.133496868,8.070703446,8.136474095,8.154743891
SCO4906,11.43280249,11.35774974,11.41808868,10.96284905,11.06733812,10.9474789,10.87241421,10.89011526,10.75435159
SCO4907,11.03223513,10.85042776,10.64447748,10.22175718,10.20278361,10.35765381,10.3815995,10.395942,10.46602454
SCO4908,9.151555856,10.41450745,11.20310124,11.59833834,11.6969846,11.33513282,11.03899345,10.6602769,10.69839878
SCO4909,8.891580204,8.789001664,8.426962611,8.04105677,7.879710986,8.026603913,8.012347162,8.069577151,8.396554728
SCO4910,6.379619232,7.992928194,7.34663777,7.384919478,6.822014558,7.101505518,6.877413127,7.160197041,7.483553766
SCO4911,11.05972875,11.09299855,11.1889498,10.84732988,10.97071738,10.9921077,10.9624509,10.92528326,10.8171802
SCO4912,7.291721498,7.441272787,7.80469514,9.124109467,7.869047049,7.734170774,7.770725562,7.961429867,8.252194205
SCO4913,7.542367201,7.875247732,8.540333944,9.61197237,8.710172964,8.444023381,8.389322319,8.682300421,8.864871026
SCO4914,7.584502274,7.910841722,8.003274894,9.839172745,8.461634118,8.457133077,8.456962712,8.576689382,8.780784545
SCO4915,8.915591247,8.85856811,8.550115225,8.01784502,8.020450209,8.048554258,8.179671826,8.032441537,8.274462772
SCO4916,6.636666326,6.624986035,8.355239234,8.072265034,8.119018196,7.330550411,7.554247969,7.553846908,7.053394894
SCO4917,7.445476639,7.296449179,7.816374087,8.291386408,7.369838207,7.322874733,7.208826429,7.411371642,7.503459915
SCO4918,7.39935384,7.42932992,6.740911718,6.456831963,6.299062237,6.429179262,6.323432804,6.386507619,6.878521425
SCO4919,12.26891375,12.11633077,12.20968366,11.63447457,11.72052115,11.80998225,11.78680607,11.73876216,11.69644753
SCO4920,11.94161258,13.69714165,13.86819652,14.15459816,13.62313275,13.65753371,13.51150555,13.68483015,13.75030143
SCO4921,8.970250379,7.940230914,6.760770971,7.208379038,6.132075183,6.903510095,6.948221566,7.171699165,7.768960067
SCO4922,6.293156918,6.24617099,6.130131887,6.131381631,5.830393755,5.704657172,5.670556286,5.635510833,5.38614208
SCO4923,9.700561111,9.067929284,9.284596445,9.600586415,9.40426729,9.462305142,9.395698088,9.267194374,9.397454026
SCO4924,5.214732323,4.512509673,3.798651162,4.434658353,3.091438318,4.302706567,4.346794285,3.907764135,4.351378012
SCO4925,6.041140118,6.236680943,5.139908981,5.093660503,5.069448551,5.584743747,5.431104277,5.642877073,6.004903882
SCO4926,9.105748548,8.747243037,9.38246053,8.940819452,9.222785201,9.336775141,9.284799364,9.325433021,9.396458885
SCO4927,8.45914718,8.032806309,7.642642608,8.01435773,7.918505071,8.040460988,8.001216261,8.07518426,7.978124866
SCO4928,11.46629503,11.20875434,10.9299389,10.13163918,10.46372271,10.53032049,10.53074084,10.50327385,10.34153503
SCO4929,6.226471447,7.42132611,6.275536852,6.673865213,6.127834664,6.517638349,6.207567645,6.434507178,6.591203612
SCO4930,7.171109492,6.973849311,7.444907115,7.7102378,7.671005071,7.511995375,7.545108454,7.432939984,7.151339194
SCO4931,6.73634907,6.823606436,7.020075343,7.244896137,7.490510425,7.592720121,7.449348192,7.457154808,7.244378403
SCO4932,6.983735187,7.201598857,8.066062433,7.97944337,8.44082434,8.210709862,8.246036935,8.312910849,7.899304401
SCO4933,9.29060736,9.52891162,9.347492733,9.89787796,9.411745345,9.436407664,9.364198571,9.189652842,9.450009014
SCO4934,13.12424008,13.58231294,13.63147826,14.02302421,13.99280067,14.00854432,13.8641714,13.80468181,13.94932134
SCO4935,6.749964189,6.172725169,7.388058913,6.712789861,7.120781931,6.855294514,6.840823977,6.660443747,6.445960527
SCO4936,5.872227365,5.461631514,5.699894443,5.640621038,5.307838255,5.028893071,5.409657215,5.340833459,5.234281205
SCO4937,4.849841678,4.554248517,5.526254335,5.091374822,5.278642074,5.052755408,4.783862962,4.809734269,5.111808906
SCO4938,5.86413677,5.504696586,7.089347267,6.594769456,6.737661388,5.987639284,6.288926373,6.253281954,6.024042055
SCO4939,6.610816513,6.676866505,6.834695743,6.722558831,6.891841944,6.627905082,6.611516116,6.526675859,6.185827745
SCO4940,7.035577643,6.773949354,6.26334767,6.004070518,6.08114577,6.150069377,6.155067794,6.058759339,5.997702011
SCO4941,6.420254425,6.268669846,5.085039428,5.079457556,4.560096798,4.799402996,4.360245208,4.930777288,4.123419457
SCO4942,8.379409837,8.414621652,7.804092452,6.781355598,6.879604997,7.271540057,7.155455141,7.262290997,7.633338261
SCO4943,7.564317827,7.721226165,7.401490935,6.11770449,6.563628844,6.667522196,6.263272627,6.485029144,6.565066657
SCO4944,9.09512297,9.438040074,9.050440076,8.866748873,8.906320289,8.942046164,8.976743493,8.883564473,8.964083316
SCO4945,8.804763949,10.02708864,8.225440631,7.43048526,7.554827109,7.752986026,7.722306813,7.721210639,7.931631037
SCO4946,5.658522393,5.062486346,6.721125273,6.126351387,6.481286914,6.265825722,6.070529996,6.318997274,5.92340707
SCO4947,8.423754974,9.900465159,11.24415522,13.06807667,13.30272416,13.19303084,13.08131309,13.50254214,13.66304205
SCO4948,6.793040635,7.82317861,9.060546616,10.32529409,10.33936467,10.41443881,10.48016848,10.94782698,11.09942714
SCO4949,4.970311671,5.888841058,6.614508319,7.952002139,8.072429335,8.300555891,8.263812849,8.828664874,9.158053419
SCO4950,5.593489352,6.485259179,7.058604473,8.386253181,8.065112367,8.386913119,8.413462014,8.722964489,9.191988169
SCO4951,6.756861272,6.338953251,6.795676653,6.078193982,6.647052933,6.041571294,6.25939816,6.271194441,6.038889529
SCO4952,8.681979967,8.50949798,8.063842457,7.966939901,7.545352783,7.817576783,7.792461196,7.823464817,8.077574307
SCO4953,7.645346605,7.556655905,6.33234975,6.098378884,5.556168121,6.082765618,5.979441362,6.106727871,6.237576774
SCO4954,9.307029845,8.721711065,8.161686265,7.630311442,7.161054795,7.417266363,7.072465361,7.178051003,7.384971431
SCO4955,11.7478954,11.23774097,11.06227852,10.38826535,10.41008732,10.28698287,10.141165,9.9293516,9.808367184
SCO4956,11.13543962,12.75962186,11.36776816,12.16165125,12.27099811,12.15920841,12.31171078,12.61015196,13.14880224
SCO4957,9.93907946,9.829750837,9.84078065,9.722392825,9.716960008,9.720408169,9.72463836,9.771958783,9.841095073
SCO4958,11.4892185,11.42514942,11.3009469,11.43379527,11.22289488,11.17198084,11.03168153,11.24156325,11.27497104
SCO4959,2.840540073,1.544553095,1.146337893,2.401613855,3.269487526,2.452710604,3.120432085,3.006526607,2.606893497
SCO4960,7.048854812,6.797548551,6.006535972,6.614647236,6.364151448,6.555450163,6.496637343,6.582402312,6.638380432
SCO4961,9.851227675,9.761717738,9.544895706,9.538695163,9.077935164,9.169418919,9.190865992,9.246523725,9.467351954
SCO4962,9.624092078,9.227292208,9.014741461,9.429859007,9.104880555,8.948710277,8.930234781,9.018734223,8.74599328
SCO4963,9.011457596,9.076452692,9.25842401,9.113340405,9.217244156,9.478711677,9.388560654,9.504999169,9.726230492
SCO4964,8.470822532,8.574111329,8.653328365,8.409756025,8.467225608,8.921509541,9.056224473,8.970517835,9.280093615
SCO4965,11.66948773,11.62731059,11.66857414,10.75682362,10.64999668,10.62462781,10.76882245,10.41934992,10.42051497
SCO4966,11.29028059,11.20845731,11.03547339,9.982202748,9.916957353,10.01995356,10.1605095,10.05448244,10.19564978
SCO4967,11.35456659,12.23279557,11.46732546,12.1025106,12.02492796,11.91175233,11.93552565,12.1614356,12.3737533
SCO4968,9.689336019,10.24443821,9.303310304,9.602904604,9.228349842,9.579606898,9.662703113,9.781556676,10.13577064
SCO4969,8.544247854,8.484215296,9.571086582,9.542192906,9.960752014,9.591842907,9.617979544,9.632662705,9.132165773
SCO4970,3.881929959,4.121748886,2.472700487,2.974790364,2.871707412,3.203250514,2.838138281,2.614485886,2.705956239
SCO4971,6.854093566,6.829694396,8.428655472,9.145646934,9.227422062,8.34409454,8.02195126,8.166103784,7.905215078
SCO4972,7.515600083,7.189834453,9.280539409,9.565184412,9.960630275,9.066098893,8.825951094,8.888576287,8.672078189
SCO4973,7.01197581,6.852792062,7.101796531,7.137924436,7.238210565,6.86274277,6.754520741,6.807806855,6.851585857
SCO4974,5.900516701,5.406010496,6.155593962,7.010440649,6.656999431,6.392409666,6.25949056,6.216401092,6.694918214
SCO4975,9.345730984,9.223570033,9.625480111,9.382648365,9.568390714,9.277519065,9.224056142,9.418299542,9.221436248
SCO4976,8.362367587,8.211327336,8.074970426,8.538377347,8.315844509,8.417485073,8.283170282,8.413823594,8.557880868
SCO4977,8.557130162,8.617231468,8.362829195,8.152492912,7.550405989,7.86305616,7.656827035,7.72983176,7.895578906
SCO4978,8.739840708,8.834335609,8.6607108,8.251714,8.304477095,8.3540414,8.170913304,8.26924339,8.631620499
SCO4979,10.23115916,11.68658649,12.89080245,13.73470391,13.00753555,13.07113147,12.72025789,12.87628911,12.74000437
SCO4980,7.052073464,7.15110161,6.728213315,6.877628296,7.021588315,6.990813594,7.354235115,7.326348188,7.388651592
SCO4981,7.930687771,7.960874725,8.324596511,8.644076558,8.840819827,8.61043822,8.685458117,8.883025396,8.625270664
SCO4982,6.309808685,6.433359617,4.8989535,5.09082616,4.805343238,4.956866754,4.848382374,4.91828851,4.978599407
SCO4983,8.288093492,8.50566546,6.976440499,7.449236979,6.779667113,7.704752337,8.173355375,8.341021921,8.996288176
SCO4984,10.71546359,10.2477853,10.04949137,8.258295347,8.620807891,8.744683556,8.798789699,8.634158768,8.926136993
SCO4985,5.405955336,4.936636039,5.791394675,5.753877262,6.023121895,5.898867547,5.92091603,6.000725212,5.594271377
SCO4986,8.816457661,9.071978792,9.464051307,9.474417756,9.227870967,8.896783661,8.845638932,8.795048575,8.650455638
SCO4987,8.039601136,8.139289115,8.223256807,8.022554651,7.654927902,7.652513747,7.461805306,7.576141307,7.389550293
SCO4988,7.311434836,7.506522194,7.512019347,6.74339958,7.083662274,6.566361902,6.650193673,6.742290025,5.946617178
SCO4989,8.400334483,8.19353595,8.072789074,7.198439904,7.205644901,7.285940745,7.314546192,7.282226725,7.502691801
SCO4990,8.6612115,8.702767934,7.398872754,6.924836138,6.30016966,6.746795276,6.527446528,6.64023768,7.275303113
SCO4991,6.927805703,6.716741807,8.160124044,6.48813965,7.472157844,7.108351111,7.147022015,6.971978955,6.867105791
SCO4992,11.87529741,11.76076119,11.77116651,12.0550867,11.9595359,11.91147463,11.92011607,12.02805432,12.14249532
SCO4993,11.2604135,11.16797533,11.25692506,11.1970232,11.24154245,11.10690805,11.22532315,11.26129706,11.32536593
SCO4994,11.03019983,10.86666528,10.61238182,10.66624068,10.53745682,10.62642955,10.6858511,10.6838778,10.82008052
SCO4995,6.729885797,6.781321373,7.28880969,6.849426845,6.752408457,6.518919134,6.654015185,6.874708437,6.428814863
SCO4996,8.825273037,8.752380213,8.307772625,8.256727206,8.150091903,8.085122418,8.188225711,8.085523484,8.168698715
SCO4997,7.483828449,7.666416667,6.234782404,6.656575316,5.706581025,6.211957694,6.080837415,6.059219667,6.84264529
SCO4998,8.397489296,8.82012451,8.558347526,8.175172936,7.842226015,7.920912533,7.895854302,7.887168887,8.225875552
SCO4999,5.648988913,6.931213695,5.784749696,4.787243269,4.925520237,4.574274846,4.641440305,4.801398895,5.31441554
SCO5000,7.532053465,7.824018057,6.541438912,6.719837387,5.773636643,6.181358269,5.913348156,5.843740724,6.591134224
SCO5001,7.450088697,7.677611234,7.348942131,6.969589334,6.509877835,6.812893333,6.858977496,6.688762844,7.000096428
SCO5002,5.280403357,5.03399716,5.430277304,5.19805846,5.293139119,5.28796562,4.941927114,5.320755932,5.338070022
SCO5003,6.710357389,6.599863053,8.192591094,7.183137576,7.854842392,7.232654634,7.433094386,7.176036269,7.092093611
SCO5004,9.330851923,9.613189028,9.448833483,10.49084593,9.835607533,9.801615492,9.751842893,9.954669945,10.0648605
SCO5005,8.102213284,8.465763638,8.171181131,9.053014373,8.046589935,8.527472388,8.32882357,8.581463428,8.902492689
SCO5006,8.660131621,9.094637999,9.35903189,10.16688527,9.781225931,9.683988465,9.65558978,9.849894588,9.780964141
SCO5007,8.771087202,9.266895303,8.573394408,9.735384239,9.109538199,9.309417752,9.30178641,9.334441504,9.552245334
SCO5008,8.049942492,8.447267837,7.807396743,9.149072132,8.468138645,8.721149692,8.727861545,8.501304405,8.989027844
SCO5009,7.802070499,8.222224177,8.736846704,9.16315185,8.839047841,8.84997756,8.714634502,8.880680727,8.909601427
SCO5010,7.306192381,7.637051813,7.830930958,8.745844821,8.108152137,8.12182119,8.199404891,8.289653821,8.406339058
SCO5011,7.575822686,8.106069453,8.206172465,8.728171866,8.316703862,8.394985142,8.285544238,8.456828257,8.608780514
SCO5012,8.182842318,8.67913749,7.719714177,9.465251563,8.205288984,8.600652353,8.577357373,8.581793238,9.149257147
SCO5013,9.274477979,9.686561788,9.531516759,10.85636709,9.979725143,10.17993826,10.03839854,10.14330606,10.35086952
SCO5014,10.29742407,10.86036905,11.01151772,11.90128355,11.28984974,11.12767098,11.05271938,10.9842056,11.11839867
SCO5015,8.399670182,8.730176255,8.444416669,9.830911579,8.723355821,9.047319352,8.984096551,8.957973588,9.279327977
SCO5016,5.780120044,5.759144534,7.191745212,6.814322633,6.574526828,5.958179268,6.21747284,6.186500591,5.764688025
SCO5017,7.188411558,7.254267579,7.819714421,7.569326802,7.911824536,7.797725975,7.667740802,7.592962739,7.733669427
SCO5018,5.760322061,5.628730053,4.451026461,4.733290803,4.663756349,4.787901111,4.719827604,4.481254696,5.090025138
SCO5019,5.865376532,6.01980083,6.12225391,6.693476131,5.897722806,5.561890357,5.708820766,5.456112031,5.351056586
SCO5020,7.880282116,7.599150032,6.83319236,6.792456979,6.108431742,6.819711831,6.635118194,6.583750927,7.247440102
SCO5021,9.212102238,9.296425182,9.215019616,9.695337006,9.437140026,9.395862596,9.552285974,9.357546583,9.693677887
SCO5022,11.21801147,10.93834318,10.84314391,10.99457806,10.83107782,10.89892314,10.84706591,10.65958624,10.81177941
SCO5023,11.83797702,11.53429199,11.69490311,11.88485394,11.79528938,11.72987986,11.67987404,11.48762341,11.58407561
SCO5024,10.92652294,10.72238368,10.83377238,10.87511468,10.44707126,10.33792078,10.29938017,10.2001689,10.35352388
SCO5025,9.060820897,8.889615767,9.271473585,9.157679415,8.597407588,8.357870416,8.388021725,8.497059116,8.604452015
SCO5026,7.143503265,7.132519532,7.304576792,7.703698037,7.226155938,7.00237395,7.173727651,7.223124895,7.066003695
SCO5027,5.931595855,6.694927151,7.272398258,6.877941591,7.490308582,6.905769976,6.76551842,7.113843198,6.620774181
SCO5028,9.012118086,9.411336762,9.850940903,13.20287453,12.3340222,12.44147415,12.27482431,12.185704,12.13307944
SCO5029,14.6261509,14.94110857,15.06138613,14.85511709,14.69041851,14.54024453,14.45881654,14.36583106,14.31303949
SCO5030,9.973487791,9.963735736,9.804682808,10.1230041,10.36001896,10.3251452,10.35127079,10.18490713,10.1651704
SCO5031,10.97432279,11.12338101,10.37645349,10.22214888,10.42042095,11.00369851,10.9588416,10.66158595,10.50214858
SCO5032,11.8759788,12.13991259,11.56781751,11.43040408,11.69278001,12.20043882,12.19457995,11.86508087,11.6130623
SCO5033,7.247444111,7.50857672,7.791523678,7.546647294,7.768737285,7.79428985,7.945046195,7.9127991,7.947370731
SCO5034,8.790143721,8.990094795,10.49072701,11.12078874,11.74807408,11.89681613,11.81475412,11.72894977,11.52175253
SCO5035,7.568759879,7.768462117,8.431208097,9.199221562,9.641308495,10.0693384,9.928522196,9.78180553,9.773813796
SCO5036,7.524128742,7.636212574,8.004098559,8.959053122,9.239158296,9.795083697,9.568111727,9.276795744,9.524684325
SCO5037,7.820770846,7.222641787,6.271381038,6.00151324,6.136591862,6.728478504,6.763484034,6.898278509,7.489645144
SCO5038,10.23533409,9.985358553,9.896066848,9.232463934,9.867151956,10.05675615,10.20191611,10.16081519,10.35588679
SCO5039,11.20754566,10.90444172,10.98521177,11.08520588,11.34502675,11.47590663,11.43310375,11.22966535,11.29947783
SCO5040,11.36185693,11.59033489,11.61187347,11.73248904,11.79038193,11.60603705,11.57581688,11.55756081,11.3593291
SCO5041,10.07882539,10.81413268,10.19818675,10.04489743,9.763051707,9.761507851,9.763425893,9.890510084,10.08926919
SCO5042,9.573563127,10.96214335,9.926530099,10.09434951,10.27026909,10.23084989,10.33960817,10.76410721,11.11934944
SCO5043,6.918197984,6.818096031,8.103747034,7.052414099,7.575370514,7.179392028,7.275151138,7.237367572,6.964271944
SCO5044,12.93596849,12.70525783,12.42260123,12.16821953,12.093232,11.99894466,12.05401543,11.91173611,11.86433473
SCO5045,7.895900332,7.881762803,7.392526949,7.806513839,8.04163968,8.356324786,8.38714851,8.401281445,8.541854474
SCO5046,8.933608329,8.88632046,8.123018294,9.094197728,8.828141405,9.165520398,9.20482052,8.835238243,9.164340236
SCO5047,11.49414883,11.80856603,12.34043896,11.78883989,11.69266122,11.71113328,11.61045482,11.48265191,11.27544858
SCO5048,10.89392444,10.82303447,10.70740466,10.17091782,9.824663914,9.871985048,10.01927104,9.762625385,9.981236203
SCO5049,5.849821141,5.821875233,6.100057688,5.420565626,5.683875368,5.253043307,5.282199318,5.33509951,4.976992927
